title,lines
Improved Radiative Transfer Corrections in Helium Emission Lines,[]
Traversing the Star-Forming Main Sequence with Molecular Gas Stacks of z~1.6 Cluster Galaxies,"['\\affiliation{School of Earth \\& Space Exploration, Arizona State University, Tempe, AZ, 85287, USA}', '\\affiliation{Beus Center for Cosmic Foundations, Arizona State University, Tempe, AZ, 85287, USA}', '\\affiliation{School of Earth \\& Space Exploration, Arizona State University, Tempe, AZ, 85287, USA}', '\\affiliation{Beus Center for Cosmic Foundations, Arizona State University, Tempe, AZ, 85287, USA}', '\\affiliation{The University of Kansas, Department of Physics and Astronomy, 1251 Wescoe Hall Drive, Lawrence, KS 66045, USA}', '\\affiliation{School of Earth \\& Space Exploration, Arizona State University, Tempe, AZ, 85287, USA}', '\\affiliation{Department of Physics and Astronomy, Notre Dame University, South Bend, IN 46617, USA}', '\\affiliation{Steward Observatory, University of Arizona, 933 North Cherry Avenue, Tucson, AZ 85719, USA}', '\\affiliation{School of Physics and Astronomy, University of Nottingham, University Park, Nottingham NG7 2RD, UK}', ""\\affiliation{Laboratory of Astrophysics, Ecole Polytechnique F\\'{e}d\\'{e}rale de Lausanne (EPFL), Observatoire de Sauverny, 1290 Versoix, Switzerland}"", '\\affiliation{School of Earth \\& Space Exploration, Arizona State University, Tempe, AZ, 85287, USA}', '\\affiliation{School of Earth \\& Space Exploration, Arizona State University, Tempe, AZ, 85287, USA}', '\\affiliation{Department of Physics and Astronomy, York University, 4700 Keele Street, Toronto, Ontario, ON MJ3 1P3, Canada}', ""\\affiliation{Facultad de Ciencias Exactas, Departamento de F\\'isica y Astronom\\`ia, Instituto de Astronom\\'ia, Fern\\'andez Concha 700, Edificio C-1, Piso 3, Las Condes, Santiago, Chile}"", '\\affiliation{School of Earth \\& Space Exploration, Arizona State University, Tempe, AZ, 85287, USA}', '\\affiliation{European Southern Observatory, Karl-Schwarzschild-Str. 2, 85748, Garching bei M\\""unchen, Germany}', ""\\affiliation{Department of Physics, McGill Space Institute, McGill University, 3600 rue University, Montr\\'eal, Qu\\'ebec, Canada, H3A 2T8}"", '\\affiliation{NSF National Optical-Infrared Astronomy Research Laboratory, 950 North Cherry Avenue, Tucson, AZ 85719, USA}', '\\affiliation{Steward Observatory, University of Arizona, 933 North Cherry Avenue, Tucson, AZ 85719, USA}', '\\affiliation{Department of Physics, University of California Merced, 5200 Lake Road, Merced, CA 95343, USA}']"
Hyper-spectral Unmixing algorithms for remote compositional surface mapping: a review of the state of the art,[]
Metal-THINGS: The Milky Way twin candidate NGC 3521,"['Institute of Theoretical Physics and Astronomy, Vilnius University, Sauletekio av. 3, 10257, Vilnius, Lithuania \\label{ITPA}             \\and', 'Main Astronomical Observatory, National Academy of Sciences of Ukraine, 27 Akademika Zabolotnoho St, 03680, Kiev, Ukraine \\label{MAO}    \\and', 'Complutense de Madrid (UCM), E-28040, Madrid, Spain \\label{UCM}                                                                        \\and', 'Faculty of Physics, Ludwig-Maximilians-Universit{\\""a}t, Scheinerstr.1, 81679 Munich, Germany\\label{LMU}                                   \\and', ""Universidad de Buenos Aires, Facultad de Ciencias Exactas y Naturales y Ciclo B\\'{a}sico Com\\'{u}n. Buenos Aires, Argentina\\label{UB}     \\and"", ""CONICET-Universidad de Buenos Aires, Instituto de Astronom\\'{i}a y F\\'{i}sica del Espacio (IAFE). Buenos Aires, Argentina\\label{IAFE}     \\and"", 'Centro de Estudios de Física del Cosmos de Aragón (CEFCA), Plaza San Juan 1, 44001 Teruel, Spain\\label{CEFCA}                             \\and', 'Max Planck Institute for Astronomy, K\\""{o}nigstuhl 17, 69117, Heidelberg, Germany\\label{MPI}']"
Time Invariant Sensor Tasking for Catalog Maintenance of LEO Space objects using Stochastic Geometry,[]
Using Faded Changing-Look Quasars to Unveil the Spectral Energy Distribution Evolution of Low-Luminosity Active Galactic Nuclei,[]
No evidence of intrinsic linear polarization in Nova Vel 2025 (V572 Vel),[]
Convolution and Graph-based Deep Learning Approaches for Gamma/Hadron Separation in Imaging Atmospheric Cherenkov Telescopes,[]
Water Production Rates from SOHO/SWAN Observations of Comets C/2017 K2 (PanSTARRS) and C/2022 E3 (ZTF),[]
The distribution of metals in simulated Milky Way-mass galaxies,"['Instituto de Astronomía y Física del Espacio, CONICET--UBA, Argentina', 'Departamento de Física, Facultad de Ciencias Exactas y Naturales, UBA, Argentina', 'Consejo Nacional de Investigaciones Científicas y Técnicas, Argentina']"
A Submillimeter Survey of CS Excitation in Protoplanetary Disks: Evidence of X-ray-Driven Sulfur Chemistry,[]
Modeling the position and velocity distribution of space objects by maximizing entropy with energy constraint,[]
Phase-resolved spectroscopic observations of the magnetic cataclysmic binary EF Eridani: Revealing complex magnetic accretion during a high state,[]
New ASKAP radio-continuum surveys of the Small Magellanic Cloud,[]
Physics Of Eclipsing Binaries. VII. Interferometric module,"['\\affiliation{Villanova University, Dept.~of Astrophysics and Planetary Sciences, 800 E.\\ Lancaster Ave, Villanova, PA 19085, USA}', '\\affiliation{Villanova University, Dept.~of Astrophysics and Planetary Sciences, 800 E.\\ Lancaster Ave, Villanova, PA 19085, USA}', '\\affiliation{University of Ljubljana, Dept.~of Physics, Jadranska 19, SI-1000 Ljubljana, Slovenia}']"
Localized Deviations from the CO-PAH Relation in PHANGS-JWST Galaxies: Faint PAH Emission or Elevated CO Emissivity?,[]
New CCD Driving Technique to Suppress Anomalous Charge Intrusion from Outside the Imaging Area for Soft X-ray Imager of Xtend onboard XRISM,"['\\affil[a]{Astronomical Institute, Tohoku University, 6-3 Aramakiazaaoba, Aoba-ku, Sendai, Miyagi 980-8578, Japan}', '\\affil[b]{Department of Earth and Space Science, Osaka University, 1-1 Machikaneyama-cho, Toyonaka, Osaka 560-0043, Japan}', '\\affil[c]{Faculty of Engineering, University of Miyazaki, 1-1 Gakuen Kibanadai Nishi, Miyazaki, Miyazaki 889-2192, Japan}', '\\affil[d]{Japan Aerospace Exploration Agency, Institute of Space and Astronautical Science, 3-1-1 Yoshino-dai, Chuo-ku, Sagamihara, Kanagawa 252-5210, Japan}', '\\affil[e]{College of Science and Engineering, Kanto Gakuinn University, Kanazawa-ku, Yokohama, Kanagawa 236-8501, Japan}', '\\affil[f]{Department of Physics, Konan University, 8-9-1 Okamoto, Higashinada, Kobe, Hyogo 658-8501, Japan}', '\\affil[h]{Department of Physics, Kyoto University, Kitashirakawa Oiwake-cho,Sakyo-ku, Kyoto, Kyoto 606-8502, Japan}', '\\affil[i]{Department of Physics, Kindai University, 3-4-1 Kowakae, Higashi-Osaka, Osaka 577-8502, Japan}', '\\affil[j]{Faculty of Education, Nara University of Education, Nara, Nara 630-8528, Japan}', '\\affil[k]{Faculty of Science and Engineering, Chuo University, 1-13-27 Kasuga, Bunkyo, Tokyo 112-8551, Japan}', '\\affil[l]{Department of Physics, Faculty of Science, Tokyo University of Science, Kagurazaka, Shinjuku-ku, Tokyo 162-0815, Japan}', '\\affil[m]{Department of Physics, University of Tokyo, 7-3-1 Hongo, Bunkyo, Tokyo 113-0033, Japan}', '\\affil[n]{Science Education, Faculty of Education, Shizuoka University, Suruga-ku, Shizuoka, Shizuoka 422-8529, Japan}', 'The X-Ray Imaging and Spectroscopy Mission (XRISM) is the 7th X-ray astronomical satellite of Japan, successfully launched on September 7, 2023 (JST). It is equipped with two soft X-ray observational instruments\\cite{Tashiro2024}.']"
Gaia search for stellar companions of TESS Objects of Interest V,[]
"JWST and HST observations of the host galaxy and supernova, SN 2024aihh in EP240801a at z=1.67",[]
ODIN: Characterizing the Three-dimensional Structure of Two Protocluster Complexes at $z = 3.1$,[]
HerS-3: An Exceptional Einstein Cross Reveals a Massive Dark Matter Halo,[]
TOI-2155b: a high-mass brown dwarf near the hydrogen burning mass limit from the TESS mission,[]
The Evolutionary Map of the Universe: A new radio atlas for the southern hemisphere sky,"[""\\affiliation{School of Mathematical and Physical Sciences, 12 Wally's Walk, Macquarie University, NSW 2109, Australia}"", '\\affiliation{National Radio Astronomy Observatory, PO Box 0, Socorro, NM 87801, USA}', '\\affiliation{National Radio Astronomy Observatory, PO Box 0, Socorro, NM 87801, USA}', '\\affiliation{Australia Telescope National Facility, CSIRO, Space and Astronomy, PO Box 1130, Bentley, WA 6151, Australia}', '\\alsoaffiliation{ICRAR, The University of Western Australia, 35 Stirling Hwy, 6009 Crawley, Australia}', '\\affiliation{Australian SKA Regional Centre, Curtin Institute of Radio Astronomy (CIRA), 1 Turner Avenue, Technology Park, Bentley, Western Australia, 6102}', 'Department of Astronomy, University of Cape Town, South Africa}', '\\alsoaffiliation{Western Sydney University, Locked Bag 1797, Penrith South DC, NSW 2751, Australia}', '\\affiliation{Australia Telescope National Facility, CSIRO, Space and Astronomy, P.O. Box 76, Epping, NSW 1710, Australia}', '\\alsoaffiliation{Western Sydney University, Locked Bag 1797, Penrith South DC, NSW 2751, Australia}', '\\affiliation{Department of Physics, University of Wisconsin-Madison, 1150 University Avenue, Madison, WI 53706, USA}', '\\affiliation{Australia Telescope National Facility, CSIRO, Space and Astronomy, PO Box 1130, Bentley, WA 6151, Australia}', '\\affiliation{University of Minnesota, 116 Church St. SE, Minneapolis, MN 55455 USA}', '\\affiliation{Australia Telescope National Facility, CSIRO, Space and Astronomy, PO Box 1130, Bentley, WA 6151, Australia}', '\\affiliation{INAF - Istituto di Radioastronomia, Via Gobetti 101, 40129 Bologna, Italy}', '\\affiliation{Research School of Astronomy \\& Astrophysics, Australian National University, Canberra, ACT 2611, Australia}', '\\affiliation{Australia Telescope National Facility, CSIRO, Space and Astronomy, P.O. Box 76, Epping, NSW 1710, Australia}', '\\affiliation{Centre for Astrophysics Research, University of Hertfordshire, College Lane, Hatfield AL10 9AB, UK}', '\\alsoaffiliation{Australia Telescope National Facility, CSIRO Space and Astronomy, PO Box 1130, Bentley WA 6102, Australia}']"
Application of interpretable data-driven methods for the reconstruction of supernova neutrino energy spectra following fast neutrino flavor conversions,"['\\affiliation{Xinjiang Astronomical Observatory, Chinese Academy of Sciences, Urumqi 830011, People’s Republic of China}', 'School of Astronomy and Space Science, University of Chinese Academy of Sciences, Beijing 101408, People’s Republic of China}', '\\affiliation{Xinjiang Astronomical Observatory, Chinese Academy of Sciences, Urumqi 830011, People’s Republic of China}', 'School of Astronomy and Space Science, University of Chinese Academy of Sciences, Beijing 101408, People’s Republic of China}', '530004, People’s Republic of China}', '\\affiliation{Yunnan Observatories, Chinese Academy of Sciences,  Kunming, 650216, People’s Republic of China}', 'School of Astronomy and Space Science, University of Chinese Academy of Sciences, Beijing 101408, People’s Republic of China}', '\\affiliation{School of Physical Science and Technology, Xinjiang University, Urumqi 830046, People’s Republic of China}', '\\affiliation{Xinjiang Astronomical Observatory, Chinese Academy of Sciences, Urumqi 830011, People’s Republic of China}', '\\affiliation{International Centre of Supernovae, Yunnan Key Laboratory of Supernova Research, Yunnan Observatories, Chinese Academy of Sciences, Kunming 650216, People’s Republic of China}', '\\affiliation{Key Laboratory for Structure and Evolution of Celestial Objects, Chinese Academy of Sciences, Kunming 650216, People’s Republic of China}', 'School of Astronomy and Space Science, University of Chinese Academy of Sciences, Beijing 101408, People’s Republic of China}']"
PSR J0537-6910: Exponential recoveries detected for 12 glitches,[]
TOI-6478 b: a cold under-dense Neptune transiting a fully convective M dwarf from the thick disc,[]
The Diversity of Exoplanetary Environments and the Search for Signs of Life Beyond Earth,[]
Evolution of the Ionizing Photon Luminosity Function,"['\\affil{$^1$\\small\\it Johns Hopkins University, Department of Physics \\& Astronomy, Center for Astrophysical Sciences, 3400 North Charles Street, Baltimore, MD, USA, 21218}', '\\affil{$^2$\\small\\it Astrophysics Science Division, NASA Goddard Space Flight Center, 8800 Greenbelt Road, Greenbelt, MD 20771, USA}', '\\affil{$^3$\\small\\it Center for Research and Exploration in Space Science and Technology II, Department of Physics, Catholic University of America, 620 Michigan Ave N.E., Washington, DC 20064, USA}', '\\affil{$^4$\\small\\it Department of Physics and Astronomy, The University of Texas at San Antonio, 1 UTSA Circle, San Antonio, TX 78249-0600, USA}', '\\affil{$^5$\\small\\it Institute for Astronomy, University of Edinburgh, Royal Observatory, Edinburgh, EH9 3HJ, UK}', '\\affil{$^6$\\small\\it Minnesota Institute for Astrophysics, University of Minnesota, 116 Church Street SE, Minneapolis, MN 55455, USA}', '\\affil{$^7$\\small\\it Department of Physics and Astronomy, Northwestern University, 2145 Sheridan Road, Evanston, IL 60208, USA}', '\\affil{$^8$\\small\\it Space Telescope Science Institute, 3700 San Martin Drive, Baltimore, MD 21218, USA}', '\\affil{$^9$\\small\\it W.M. Keck Observatory, 65-1120 Mamalahoa Highway, Kamuela, HI 96743, USA}']"
A solution to the tension of burning on neutron stars and nuclear physics,[]
Long-Lived Isomers of C$_{11}$H$_9^+$: New Experimental Insights from the PIRENEA Setup,[]
New constraints on the galactic ionizing efficiency and escape fraction at 2.5 < z < 6 based on quasar absorption spectra,[]
The Hot Neptune Initiative (HONEI) II. TOI-5795 b: A hot super-Neptune orbiting a metal-poor star,"[""Department of Physics, University of Rome ``Tor Vergata'', Via della Ricerca Scientifica 1, 00133 Rome, Italy."", 'INAF -- Turin Astrophysical Observatory, via Osservatorio 20, 10025 Pino Torinese, Italy', 'Max Planck Institute for Astronomy, K\\""{o}nigstuhl 17, 69117 Heidelberg, Germany', 'INAF -- Osservatorio Astronomico di Roma, via Frascati 33, 00040 Monte Porzio Catone (RM), Italy', 'Center for Astrophysics \\textbar \\ Harvard \\& Smithsonian, 60 Garden Street, Cambridge, MA 02138, USA', 'INAF -- Padova Astronomical Observatory, Vicolo dell’Osservatorio 5, Padova 35122, Italy', ""Department of Physics and Astronomy ``Galileo Galilei'', University of Padova, Vicolo dell’Osservatorio 3, 35122 Padova, Italy"", 'NASA Exoplanet Science Institute-Caltech/IPAC, Pasadena, CA 91125, USA', 'Department of Physics, Engineering and Astronomy, S. F. Austin State University, 1936 North St, Nacogdoches, TX 75962, USA', 'Cerro Tololo Inter-American Observatory, Casilla 603, La Serena, Chile', 'Department of Physics and Astronomy, The University of North Carolina at Chapel Hill, Chapel Hill, NC 27599-3255, USA', 'Brierfield Observatory, Bowral, NSW 2576, Australia', 'INAF – Palermo Astronomical Observatory, Piazza del Parlamento 1, 90134 Palermo, Italy', 'Carnegie Science Observatories, 813 Santa Barbara Street, Pasadena, CA 91101, USA.', 'Space Telescope Science Institute, 3700 San Martin Drive, Baltimore, MD 21218, USA']"
Galactic foreground residual biases in CMB lensing convergence reconstruction and delensing of B-mode maps,[]
Modeling Local Bubble analogs II: Synthetic Faraday rotation maps,"['1. University of Vienna, Department of Astrophysics, Türkenschanzstrasse 17, 1180 Vienna, Austria.\\\\', '2. Universit\\""{a}t Heidelberg, Zentrum f\\""{u}r Astronomie, Institut f\\""{u}r Theoretische Astrophysik, Albert-Ueberle-Str. 2, 69120, Heidelberg, Germany.\\\\', '3. Istituto di Astrofisica e Planetologia Spaziali (IAPS). INAF. Via Fosso del Cavaliere 100, 00133 Roma, Italy.\\\\', '4. Universit\\""{a}t Heidelberg, Interdisziplin\\""{a}res Zentrum f\\""{u}r Wissenschaftliches Rechnen, Im Neuenheimer Feld 205, D-69120 Heidelberg, Germany.\\\\', '5. Harvard-Smithsonian Center for Astrophysics, 60 Garden Street, Cambridge, MA 02138, USA \\\\', '6. Elizabeth S. and Richard M. Cashin Fellow at the Radcliffe Institute for Advanced Studies at Harvard University, 10 Garden Street, Cambridge, MA 02138, USA \\\\', '7. INAF – Osservatorio Astrofisico di Arcetri, Largo E. Fermi 5, 50125 Firenze, Italy \\\\', ""\\correction{8. Laboratoire de Physique de l'Ecole Normale Sup\\'erieure, ENS, Universit\\'e PSL, CNRS, Sorbonne Universit\\'e, Universit\\'e de Paris, F-75005 Paris, France}""]"
Magnetized transonic accretion disks,[]
ALMA Observations of [OI]145um and [NII]205um Emission lines from Star-Forming Galaxies at $z\sim7$,"['\\affiliation{Center for Frontier Science, Chiba University, 1-33 Yayoi-cho, Inage-ku, Chiba 263-8522, Japan}', '\\affiliation{Waseda Research Institute for Science and Engineering, Faculty of Science and Engineering, Waseda University, 3-4-1 Okubo, Shinjuku, Tokyo 169-8555, Japan}', '\\affiliation{National Astronomical Observatory of Japan, 2-21-1, Osawa, Mitaka, Tokyo, Japan}', '\\affiliation{Waseda Research Institute for Science and Engineering, Faculty of Science and Engineering, Waseda University, 3-4-1 Okubo, Shinjuku, Tokyo 169-8555, Japan}', '\\affiliation{Department of Physics, School of Advanced Science and Engineering, Faculty of Science and Engineering, Waseda University, 3-4-1, Okubo, Shinjuku, Tokyo 169-8555, Japan}', '\\affiliation{Leiden Observatory, Leiden University, NL-2300 RA Leiden, Netherlands}', '\\affiliation{Hiroshima Astrophysical Science Center, Hiroshima University, 1-3-1 Kagamiyama, Higashi-Hiroshima, Hiroshima 739-8526, Japan}', '\\affiliation{Astrophysics Research Institute, Liverpool John Moores University, 146 Brownlow Hill, Liverpool L3 5RF, United Kingdom}', 'Ave, Tucson, AZ 85721, United States}', ""\\affiliation{Instituto de Estudios Astrof\\'{\\i}cos, Facultad de Ingenier\\'{\\i}a y Ciencias, Universidad Diego Portales, Av. Ej\\'ercito 441, Santiago, Chile}"", '\\affiliation{Scuola Normale Superiore, Piazza dei Cavalieri 7, 56126 Pisa, Italy}', '\\affiliation{Division of Physics, Faculty of Pure and Applied Sciences, University of Tsukuba, Tsukuba, Ibaraki 305-8571, Japan}', '\\affiliation{Tomonaga Center for the History of the Universe (TCHoU), Faculty of Pure and Applied Sciences, University of Tsukuba, Tsukuba, Ibaraki 305-8571, Japan}', '\\affiliation{Center for Frontier Science, Chiba University, 1-33 Yayoi-cho, Inage-ku, Chiba 263-8522, Japan}', '\\affiliation{Institute of Astronomy and Astrophysics, Academia Sinica, 11F of Astronomy-Mathematics Building, No.1, Sec. 4, Roosevelt Rd, Taipei 106216, Taiwan, R.O.C.}', '\\affiliation{Jodrell Bank Centre for Astrophysics, Department of Physics and Astronomy, School of Natural Sciences, The University of Manchester, Manchester, M13 9PL, UK}', '\\affiliation{International Centre for Radio Astronomy Research, University of Western Australia, 35 Stirling Hwy, Crawley, WA 6009, Australia}', '\\affiliation{ARC Centre of Excellence for All Sky Astrophysics in 3 Dimensions (ASTRO 3D), Australia}', '\\affiliation{Kapteyn Astronomical Institute, University of Groningen, P.O. Box 800, 9700 AV Groningen, The Netherlands}', '\\affiliation{Kapteyn Astronomical Institute, University of Groningen, P.O. Box 800, 9700 AV Groningen, The Netherlands}']"
Dissecting the Perseus-Pisces supercluster observed with CFHT-MegaCam: Investigating environmental effects on galaxy morphology,[]
Building a Radio AGN Sample from Cosmic Morning -- The Radio High-Redshift Quasar Catalog (RHzQCat): I. Catalog from SDSS Quasars and Radio Surveys at $z > 3$,[]
The invisible threat: assessing the collisional hazard posed by the undiscovered Venus co-orbital asteroids,"[""\\institute{S\\~{a}o Paulo State University (UNESP), School of Engineering and Sciences, Guaratinguet\\'{a}, SP, 12516-410, Brazil."", ""\\and Laborat\\'orio Interinstitucional de e-Astronomia, RJ 20765-000, Brazil."", '\\and LIRA, Observatoire de Paris, Université PSL, Sorbonne Université, Université Paris Cité, CY Cergy Paris Université, CNRS,  92190 Meudon, France.', '\\and Dept. of Mathematics and Informatics, Univ. of Palermo, Palermo, 90123, Italy.', ""\\and National Space Research Institute (INPE), Postgraduate Division, S\\~{a}o Jos\\'e dos Campos, SP 12227-310, Brazil."", '\\and S\\~{a}o Paulo State University (UNESP), School of Engineering, S\\~{a}o Jo\\~{a}o da Boa Vista, SP, 13876-750, Brazil.']"
A comprehensive spectroscopic reference of the solar system and its application to exoplanet direct imaging,[]
"Two Decades of Dust Evolution in SN 2005af through JWST, Spitzer, and Chemical Modeling","['\\affiliation{Indian Institute of Astrophysics,', '100 Feet Rd, Koramangala, Bengaluru, Karnataka 560034, India}', '\\affiliation{DARK, Niels Bohr Institute, University of Copenhagen, Jagtvej 155A, 2200 Copenhagen, Denmark}', ""\\affiliation{Department of Experimental Physics, Institute of Physics, University of Szeged, D{\\'o}m t{\\'e}r 9, 6720 Szeged, Hungary}"", ""\\affiliation{Department of Experimental Physics, Institute of Physics, University of Szeged, D{\\'o}m t{\\'e}r 9, 6720 Szeged, Hungary}"", '\\affiliation{MTA-ELTE Lend\\""ulet ""Momentum"" Milky Way Research Group, Hungary}', '\\affiliation{Instituto de Astrofísica de La Plata (IALP), CCT-CONICET-UNLP, Paseo del Bosque S/N, B1900FWA, La Plata, Argentina}', '\\affiliation{Space Telescope Science Institute, 3700 San Martin Drive, Baltimore, MD 21218, USA}', '\\affiliation{Space Telescope Science Institute, 3700 San Martin Drive, Baltimore, MD 21218, USA}', '\\affiliation{Caltech/IPAC, Mailcode 100-22, Pasadena, CA 91125 USA}', '\\affiliation{Department of Astronomy, University of California, Berkeley, CA 94720-3411, USA}', '\\affiliation{Instituto de Astrofísica de La Plata (IALP), CCT-CONICET-UNLP, Paseo del Bosque S/N, B1900FWA, La Plata, Argentina}', '\\affiliation{Facultad de Ciencias Astronómicas y Geofísicas Universidad Nacional de La Plata, Paseo del Bosque S/N B1900FWA, La Plata, Argentina}', '\\affiliation{Kavli IPMU (WPI), UTIAS, The University of Tokyo, Kashiwa, Chiba 277-8583, Japan}', '\\affiliation{Sterrenkundig Observatorium, Ghent University, Krijgslaan 281 – S9, 9000 Gent, Belgium}', ""\\affiliation{Institute for Astronomy, University of Hawai'i at Manoa, 2680 Woodlawn Dr., Honolulu, HI 96822, USA }"", '\\affiliation{Department of Astrophysical Sciences, Princeton University, 4 Ivy Lane, Princeton, NJ 08544, USA}', '\\affiliation{IPAC, California Institute of Technology, 1200 E. California Blvd., Pasadena, CA 91125, USA}']"
DESI Emission Line Galaxies: Clustering Dependence one Stellar Mass and [OII] Luminosity,"['\\affiliation{Department of Physics and Astronomy, The University of Utah, 115 South 1400 East, Salt Lake City, UT 84112, USA}', '\\affiliation{Department of Physics and Astronomy, The University of Utah, 115 South 1400 East, Salt Lake City, UT 84112, USA}', '\\affiliation{Department of Physics and Astronomy, The University of Utah, 115 South 1400 East, Salt Lake City, UT 84112, USA}', '\\affiliation{Lawrence Berkeley National Laboratory, 1 Cyclotron Road, Berkeley, CA 94720, USA}', '\\affiliation{Department of Physics, Boston University, 590 Commonwealth Avenue, Boston, MA 02215 USA}', '\\affiliation{Department of Physics \\& Astronomy, University of Rochester, 206 Bausch and Lomb Hall, P.O. Box 270171, Rochester, NY 14627-0171, USA}', ""\\affiliation{Dipartimento di Fisica ``Aldo Pontremoli'', Universit\\`a degli Studi di Milano, Via Celoria 16, I-20133 Milano, Italy}"", '\\affiliation{INAF-Osservatorio Astronomico di Brera, Via Brera 28, 20122 Milano, Italy}', '\\affiliation{Department of Physics \\& Astronomy, University College London, Gower Street, London, WC1E 6BT, UK}', ""\\affiliation{Institut d'Estudis Espacials de Catalunya (IEEC), c/ Esteve Terradas 1, Edifici RDIT, Campus PMT-UPC, 08860 Castelldefels, Spain}"", '\\affiliation{Institute of Space Sciences, ICE-CSIC, Campus UAB, Carrer de Can Magrans s/n, 08913 Bellaterra, Barcelona, Spain}', '\\affiliation{Lawrence Berkeley National Laboratory, 1 Cyclotron Road, Berkeley, CA 94720, USA}', '\\affiliation{Lawrence Berkeley National Laboratory, 1 Cyclotron Road, Berkeley, CA 94720, USA}']"
New clues on the extended HeII ionization in IZw18 from GTC/MEGARA and JWST/MIRI,[]
A JWST/NIRSpec Integral Field Unit Survey of Luminous Quasars at z ~ 5-6 (Q-IFU): Rest-frame Optical Nuclear Properties and Extended Nebulae,[]
New Public Neutrino Alerts for Clusters of IceCube Events,[]
Unified Spectrospatial Forward Models: Spatially Continuous Maps of Weak Emission Lines in the Rosette Nebula with SDSS-V LVM,[]
JWST View of the Supernebula in NGC 5253. I. Overview and Continuum Features,[]
Optimization of Transfers linking Ballistic Captures to Earth-Moon Periodic Orbit Families,[]
Quintessential inflation studied through Semiclassical Methods,[]
Retrieving interior properties of hot Jupiters with Love numbers and atmospheric measurements,"['$^{1}$Leiden Observatory, Leiden University, Einsteinweg 55, 2333 CC, Leiden, the Netherlands\\\\', '$^{2}$SRON Netherlands Institute for Space Research, Niels Bohrweg 4, 2333 CA, Leiden, the Netherlands\\\\']"
Digitization of Astronomical Photographic Plate of China: Photometric Calibration of Single-exposure Plates and Release of Photometric Catalogs,[]
Frequency Standard Contributions to Limitations on the Signal-to-Noise Ratio in Very Long Baseline Interferometric (VLBI) Observations,[]
Satellite Underflight Utility for Thermal Sensor Harmonization,[]
Search for Sub-Relativistic Magnetic Monopoles with the IceCube Neutrino Observatory,[]
Detection of 27 Candidate Circumbinary Planets Through Apsidal Precession of Eclipsing Binaries Observed by TESS,[]
Sample Variance Denoising in Cylindrical 21-cm Power Spectra,[]
A Random Forest spectral classification of the Gaia 500-pc white dwarf population,"['Spain', ""Institut d'Estudis Espacials de Catalunya, Esteve Terradas, 1, Edifici RDIT, Campus PMT-UPC, 08860 Castelldefels, Spain}""]"
Socioeconomic Impact of the Pierre Auger Observatory,[]
Application of a modified commercial laser mass spectrometer as a science analog of the Mars Organic Molecule Analyzer (MOMA),[]
Tides in Massive Binaries: Numerical Solutions and Semi-Analytical Comparisons,[]
The WEAVE-TwiLight-Survey: Expanding WEAVE's Reach to Bright and Low-Surface-Density Targets with a Novel Observing Mode,[]
Slitless Spectroscopy Source Detection Using YOLO Deep Neural Network,[]
