title,lines
Resolving the ionizing photon budget crisis with JWST/NIRCam HII clumping constraints at z=6,[]
Water dissociation and rotational broadening in the atmosphere of KELT-20 b from high-resolution spectroscopy,[]
Effect of interplanetary shock waves on turbulence parameters,[]
Determination of Speed and Source Height of Coronal Shock Waves Using Type II Solar Radio Bursts,[]
The VMC Survey : LI. Classifying extragalactic sources using a probabilistic random forest supervised machine learning algorithm,[]
Broad-band Spectral Modeling of Prompt Emission from Gamma-Ray Bursts Observed by the Transiting Exoplanet Survey Satellite,[]
The impact of kilonova seed photons on GRB VHE emission,[]
Why every solar eclipse viewing event needs a disco ball,[]
Generalized Distributions of Host Dispersion Measures in the Fast Radio Burst Cosmology,"['Institute of Technology, Beijing 100081, China\\vspace{2mm}\\\\', 'Sciences, Zhengzhou 450046, Henan, China}']"
How Single-Star Guiding affects HST's Pointing Stability,[]
"How is cold, star-forming gas in galaxies affected by magnetic fields?","['$^{1}$Jodrell Bank Centre for Astrophysics, Department of Physics and Astronomy, University of Manchester, Oxford Road, Manchester M13 9PL, UK\\\\', '$^{2}$School of Physics and Astronomy, University of St.\\ Andrews, St.\\ Andrews, Scotland, UK\\\\', '$^{3}$Universit{\\""a}t Heidelberg, Zentrum fur Astronomie, Institut f{\\""u}r Theoretische Astrophysik, Albert-Ueberle-Str. 2, 69120 Heidelberg, Germany\\\\', '$^4$Laboratory for Galaxy Evolution and Spectral Modeling, EPFL, CH-1015 Lausanne, Switzerland \\\\', '$^{5}$Department of Astrophysics, American Museum of Natural History, 200 Central Park West, New York, NY 10024, USA\\\\', ""$^{6}$Universidad Nacional Aut\\'onoma de M\\'exico, Instituto de Radioastronom\\'ia y Astrof\\'isica, Antigua Carretera a P\\'atzcuaro 8701, Ex-Hda., Mexico\\\\"", '$^{7}$Universit\\""{a}t Heidelberg, Interdisziplin\\""{a}res Zentrum f\\""{u}r Wissenschaftliches Rechnen, Im Neuenheimer Feld 225, 69120 Heidelberg, Germany\\\\', '$^{8}$Harvard-Smithsonian Center for Astrophysics, 60 Garden Street, Cambridge, MA 02138, USA\\\\', '$^{9}$Elizabeth S. and Richard M. Cashin Fellow at the Radcliffe Institute for Advanced Studies at Harvard University, 10 Garden Street, Cambridge, MA 02138, USA\\\\', '$^{10}$ENS de Lyon, CRAL UMR5574, Universite Claude Bernard Lyon 1, CNRS, Lyon 69007, France\\\\', '$^{11}$INAF-IAPS, Via Fosso del Cavaliere, 100, 00133, Rome, Italy']"
Archaeological investigation of galaxies' evolutionary history in the cosmic middle ages,[]
"The NIKA2 cosmological legacy survey at 2 mm: catalogs, colors, redshift distributions, and implications for deep surveys",[]
Constraining cosmic ray transport models using circumgalactic medium properties and observables,[]
Atmospheric dynamics of first steps toward terraforming Mars,[]
Nova Explosions in 2040,"['& Centro de Estudios de Física del Cosmos de Aragón, Plaza San Juan 1, Planta 2, 44001, Teruel, Spain \\\\', 'Anna Francesca Pala$^{11}$,', '\\multicolumn{2}{l}{\\scriptsize $^{1}$ INAF-OACNa, Salita Moiariello 16 80141 Naples,Italy}\\\\', '\\multicolumn{2}{l}{\\scriptsize $^{2}$ South African Astronomical Observatory, PO Box 9, 7935, Observatory, South Africa}\\\\', '\\multicolumn{2}{l}{\\scriptsize $^{3}$ Department of Astronomy, University of Cape Town, Private Bag X3, Rondebosch, 7701, South Africa}\\\\', '\\multicolumn{2}{l}{\\scriptsize $^{4}$ Department of Astrophysics/IMAPP, Radboud University, PO Box 9010, 6500 GL, Nijmegen, The Netherlands}\\\\', '\\multicolumn{2}{l}{\\scriptsize $^{4}$ Department of Astrophysics/IMAPP, Radboud University, PO Box 9010, 6500 GL, Nijmegen, The Netherlands}\\\\', '\\multicolumn{2}{l}{\\scriptsize $^{5}$ INAF-OATS, Via G.B. Tiepolo 11, 34143, Trieste, Italy}\\\\', '\\multicolumn{2}{l}{\\scriptsize $^{6}$ Departament de Física, EEBE, Universitat Politècnica de Catalunya, c/Eduard Maristany 16, 08019, Barcelona, Spain}\\\\', ""\\multicolumn{2}{l}{\\scriptsize $^{7}$ Institut d'Estudis Espacials de Catalunya (IEEC), c/ Esteve Terradas 1, 08060, Castelldefels (Barcelona), Spain}\\\\"", '\\multicolumn{2}{l}{\\scriptsize $^{8}$ Instituto de Astrofísica de Andalucía, IAA-CSIC, Glorieta de la Astronomía S/N, Granada, 18008, Spain}\\\\', '\\multicolumn{2}{l}{\\scriptsize $^{9}$Department of Physics and Astronomy, Texas Tech University, 2500 Broadway, Lubbock, TX 79409, USA}\\\\', '\\multicolumn{2}{l}{\\scriptsize $^{10}$Hamburg Observatory, University of Hamburg, Gojenbergsweg 112, 21029 Hamburg, Germany}\\\\', '\\multicolumn{2}{l}{\\scriptsize $^{11}$ European Southern Observatory, Karl Schwarzschild Straße 2, D-85748, Garching, Germany}\\\\', '\\multicolumn{2}{l}{\\scriptsize $^{12}$ Department of Physics, Centre for Extragalactic Astronomy, Durham University, South Road, Durham DH1 3LE, UK}\\\\', '\\multicolumn{2}{l}{\\scriptsize $^{13}$ Department of Physics, University of Warwick, Gibbet Hill Road, Coventry, CV4 7AL, UK}\\\\']"
A description of the radio astronomy data processing tool DDF Pipeline,[]
Clustering effects on the Dark Siren determination of $H_0$: A simulation study,"['$^{1}$Institute for Astronomy, University of Edinburgh, Royal Observatory, Edinburgh EH9 3HJ, UK\\\\', '$^{2}$Max Planck Institute for Gravitational Physics, Potsdam Science Park, Am Muhlenberg 1, D-14476 Potsdam, Germany\\\\', '$^{3}$Department of Physics and Astronomy, University of Nevada, Las Vegas, NV 89154, USA\\\\', '$^{4}$Leiden Observatory, Leiden University, PO Box 9513, 2300 RA Leiden, The Netherlands', '$^{4}$Leiden Observatory, Leiden University, PO Box 9513, 2300 RA Leiden, The Netherlands']"
Multiband neural network classification of ZTF light curves as LSST proxies,"[""\\institute{Konkoly Observatory, HUN-REN Research Centre for Astronomy and Earth Sciences, Konkoly Thege Mikl\\'os \\'ut 15-17, H-1121, Budapest, Hungary,"", ""HUN-REN CSFK, MTA Centre of Excellence, Konkoly Thege Mikl\\'os \\'ut 15-17,  H-1121, Budapest, Hungary"", 'Department of Astrophysical Sciences, Princeton University Peyton Hall, 4 Ivy Lane, Princeton, NJ 08544, USA', 'ELTE E\\""otv\\""os Lor\\\'and University, Institute of Physics and Astronomy, Pázmány Péter sétány 1/a,  H-1117, Budapest, Hungary', 'MTA–HUN-REN CSFK Lend\\""ulet ""Momentum"" Stellar Pulsation Research Group, Konkoly Thege Mikl\\\'os \\\'ut 15-17,  H-1121, Budapest, Hungary']"
CHILES IX: Observational and Simulated HI Content and Star Formation of Blue Galaxies in Different Cosmic Web Environments,[]
Mapping the Distant and Metal-Poor Milky Way with SDSS-V,"['\\affiliation{Center for Astrophysics $\\mid$ Harvard \\& Smithsonian, 60 Garden St, Cambridge, MA 02138, USA}', '\\affiliation{Center for Astrophysics $\\mid$ Harvard \\& Smithsonian, 60 Garden St, Cambridge, MA 02138, USA}', '\\affiliation{Department of Astronomy \\& Astrophysics, University of Chicago, 5640 S Ellis Avenue, Chicago, IL 60637, USA}', '\\affiliation{Kavli Institute for Cosmological Physics, University of Chicago, Chicago, IL 60637, USA}', '\\affiliation{NSF-Simons AI Institute for the Sky (SkAI), 172 E. Chestnut St., Chicago, IL 60611, USA}', '\\affiliation{Center for Astrophysics $\\mid$ Harvard \\& Smithsonian, 60 Garden St, Cambridge, MA 02138, USA}', '\\affiliation{Max-Planck-Institut f{\\""u}r Astronomie, K{\\""o}nigstuhl 17, D-69117 Heidelberg, Germany}', '\\affiliation{Department of Astronomy, Columbia University, 550 West 120th Street, New York, NY, 10027, USA}', '\\affiliation{Department of Astronomy, Boston University, 725 Commonwealth Ave., Boston, MA 02215, USA}', ""\\affiliation{Instituto de Astrof{\\'i}sica, Departamento de F{\\'i}sica y Astronom{\\'i}a, Facultad de Ciencias Exactas, Universidad Andres Bello, Santiago, Chile}"", '\\affiliation{LIRA, Observatoire de Paris, CNRS, 92190 Meudon, France}', ""\\affiliation{Institut de Ci\\`{e}ncies del Cosmos, Universitat de Barcelona, Mart\\'{i} Franqu\\`{e}s 1, 08028 Barcelona, Spain}"", '\\affiliation{Kavli IPMU (WPI), UTIAS, The University of Tokyo, Kashiwa, Chiba 277-8583, Japan}', '\\affiliation{Department of Astronomy, Yale University, New Haven, CT 06520, USA}', '\\affiliation{Department of Astronomy \\& Astrophysics, University of Chicago, 5640 S Ellis Avenue, Chicago, IL 60637, USA}', '\\affiliation{Kavli Institute for Cosmological Physics, University of Chicago, Chicago, IL 60637, USA}', '\\affiliation{Department of Astronomy, University of Florida, Bryant Space Science Center, Stadium Road, Gainesville, FL 32611, USA}']"
Freeze-out and spectral running of primordial gravitational waves in viscous cosmology,[]
FAUST XXVII: The circumbinary disk and the outflow of the L 1551 IRS 5 binary system,[]
SHELLQs-JWST perspective on the intrinsic mass relation between supermassive black holes and their host galaxies at z > 6,[]
"The Dark Energy Camera All Data Everywhere cosmic shear project V: Constraints on cosmology and astrophysics from 270 million galaxies across 13,000 deg$^2$ of the sky","['\\affiliation{Department of Astronomy and Astrophysics, University of Chicago, Chicago, IL 60637, USA}', '\\affiliation{Kavli Institute for Cosmological Physics, University of Chicago, Chicago, IL 60637, USA}', '\\affiliation{NSF-Simons AI Institute for the Sky (SkAI), 172 E. Chestnut St., Chicago, IL 60611, USA}', '\\affiliation{Department of Astronomy and Astrophysics, University of Chicago, Chicago, IL 60637, USA}', '\\affiliation{Kavli Institute for Cosmological Physics, University of Chicago, Chicago, IL 60637, USA}', '\\affiliation{NSF-Simons AI Institute for the Sky (SkAI), 172 E. Chestnut St., Chicago, IL 60611, USA}', '\\affiliation{Fermi National Accelerator Laboratory, P. O. Box 500, Batavia, IL 60510, USA}', '\\affiliation{Department of Astronomy and Astrophysics, University of Chicago, Chicago, IL 60637, USA}', '\\affiliation{Kavli Institute for Cosmological Physics, University of Chicago, Chicago, IL 60637, USA}', '\\affiliation{NSF-Simons AI Institute for the Sky (SkAI), 172 E. Chestnut St., Chicago, IL 60611, USA}', '\\affiliation{Department of Physics, University of Chicago, Chicago, IL 60637, USA}', '\\affiliation{Kavli Institute for Cosmological Physics, University of Chicago, Chicago, IL 60637, USA}', '\\affiliation{Center for Astrophysical Surveys, National Center for Supercomputing Applications, 1205 West Clark St., Urbana, IL 61801, USA}', '\\affiliation{Department of Astronomy, University of Illinois at Urbana-Champaign, 1002 W. Green Street, Urbana, IL 61801, USA}', '\\affiliation{Center for Astrophysical Surveys, National Center for Supercomputing Applications, 1205 West Clark St., Urbana, IL 61801, USA}', '\\affiliation{Department of Astronomy, University of Illinois at Urbana-Champaign, 1002 W. Green Street, Urbana, IL 61801, USA}', '\\affiliation{Kavli Institute for Cosmological Physics, University of Chicago, Chicago, IL 60637, USA}', '\\affiliation{Department of Astronomy and Astrophysics, University of Chicago, Chicago, IL 60637, USA}', '\\affiliation{Department of Physics, Stanford University, 382 Via Pueblo Mall, Stanford, CA 94305, USA}']"
Very Massive Stars and High N/O: A Tale of the Nitrogen-enriched Super Star Cluster in the Sunburst Arc,"['\\newcommand{\\cita}{Canadian Institute for Theoretical Astrophysics, University of Toronto, Toronto, ON M5S 3H8, Canada}', '\\newcommand{\\ucbphys}{Department of Physics, University of California, 366 Physics North MC 7300, Berkeley, CA 94720, USA}', '\\newcommand{\\ucbast}{Department of Astronomy, University of California, 501 Campbell Hall \\#3411, Berkeley, CA 94720, USA}', '\\newcommand{\\uoftastro}{David A. Dunlap Department of Astronomy \\& Astrophysics, University of Toronto, 50 St. George St., Toronto, ON M5S 3H4, Canada}']"
Strangeon Matter: from Stars to Nuggets,[]
Road map for the tuning of hadronic interaction models with accelerator-based and astroparticle data,"['\\affil[1]{Ruhr Astroparticle and Plasma Physics Center (RAPP Center), Bochum, Germany}', '\\affil[2]{Department of Physics, TU Dortmund University, D-44221 Dortmund, Germany}', '\\affil[3]{Lamarr Institute for Machine Learning and Artificial Intelligence, Dortmund, Germany}', '\\affil[4]{Theoretical Physics IV: Plasma Astroparticle Physics, Ruhr University Bochum, 44780 Bochum, Germany}', '\\affil[5]{Department of Space, Earth and Environment, Chalmers University of Technology, Gothenburg, Sweden}', '\\affil[6]{FZU -- Institute of Physics of the Czech Academy of Sciences, Prague, Czech Republic}', '\\affil[7]{Institute for Theoretical Physics, Goethe University Frankfurt, Frankfurt am Main, Germany}', '\\affil[8]{Instituto Galego de Física de Altas Enerxías (IGFAE), Universidade de Santiago de Compostela, Santiago de Compostela, Spain}', ""\\affil[9a]{Physics Department, Instituto Superior T\\'ecnico (IST), University of Lisbon, Lisbon, Portugal}"", ""\\affil[9b]{Laborat\\'orio de Instrumenta\\c{c}\\~ao e F\\'isica Experimental de Part\\'iculas (LIP), Lisbon, Portugal}"", '\\affil[10]{Institute for Astroparticle Physics, Karlsruhe Institute of Technology (KIT), Karlsruhe, Germany}', '\\affil[11]{Astrophysical Institute, Vrije Universiteit Brussel, Brussels, Belgium}', '\\affil[12]{Institute of Physics, Academia Sinica, Taipei, Taiwan}', '\\affil[13]{Department of Physics and Astronomy, University of California, Irvine, CA, USA}', '\\affil[14]{II Institute for Theoretical Physics, Hamburg University, Hamburg, Germany}', '\\affil[15]{Faculty of Mathematics and Natural Sciences, University of Wuppertal, D-42119 Wuppertal, Germany}', '\\affil[16]{INFN, Sezione di Firenze, Florence, Italy}', '\\affil[17]{School of Physics and Astronomy, Monash University, Clayton, VIC 3800, Australia}', '\\affil[18]{IPHC – Institut Pluridisciplinaire Hubert Curien, CNRS-IN2P3 / Université de Strasbourg, UMR 7178, Strasbourg, France}', '\\affil[19]{Institute for Space-Earth Environmental Research (ISEE), Nagoya University, Nagoya, Japan}', '\\affil[20]{Department of Physics, University of Jyväskylä, Jyväskylä, Finland}', '\\affil[20b]{Helsinki Institute of Physics, University of Helsinki, Helsinki, Finland}', '\\affil[21]{Deutsches Elektronen-Synchrotron (DESY), Platanenallee 6, 15738 Zeuthen, Germany}', '\\affil[22]{Erlangen Center for Astroparticle Physics (ECAP), Friedrich-Alexander-Universität Erlangen-Nürnberg, Nikolaus-Fiebiger-Straße 2, 91058 Erlangen, Germany}', '\\affil[23]{Department of Physics and Astronomy, University of Utah, Salt Lake City, UT 84112, USA}', '\\affil[24]{European Organization for Nuclear Research (CERN), Geneva, Switzerland}', '\\affil[25]{Instituto Galego de Física de Altas Enerxías (IGFAE), Universidade de Santiago de Compostela, Santiago de Compostela, Spain}', '\\affil[26]{Department of Physics, University of Arizona, Tucson, AZ, USA}', '\\affil[27]{Max-Planck-Institut für Kernphysik, Heidelberg, Germany}', '\\affil[28]{Department of Physics, Lund University, Lund, Sweden}', '\\affil[29]{SUBATECH – Laboratory of Subatomic Physics and Associated Technologies, University of Nantes, IMT Atlantique, CNRS/IN2P3, Nantes, France}', '\\affil[30]{Institute for Experimental Physics 1b, RWTH Aachen University, Aachen, Germany}']"
"Bursty star formation, chemical enrichment, and star cluster formation in numerical analogues of GN-z11","['\\newcommand{\\pasa}{Publ. Astron. Soc. Australia}', '\\altaffiltext{1}{Department of Planetology, Graduate School of Science, Kobe University 1-1 Rokkodai, Nada-ku, Kobe, Hyogo 657-8501, Japan}', '\\altaffiltext{2}{Center for Planetary Science (CPS), Graduate School of Science, Kobe University 1-1 Rokkodai, Nada-ku, Kobe, Hyogo 657-8501, Japan}', '\\altaffiltext{3}{Department of Community Service and Science, Tohoku University of Community Service and Science, 3-5-1 Iimoriyama, Sakata, Yamagata 998-8580, Japan}', '\\altaffiltext{4}{Department of Astronomy, Graduate School of Science, The University of Tokyo, 7-3-1 Hongo, Bunkyo-ku, Tokyo 113-0033, Japan}', '\\altaffiltext{5}{Kavli Institute for Cosmology, University of Cambridge, Madingley Road, Cambridge, CB3 0HA, UK}', '\\altaffiltext{6}{Cavendish Laboratory, University of Cambridge, 19 JJ Thomson Avenue, Cambridge, CB3 0HE, UK}', '\\altaffiltext{7}{Waseda Research Institute for Science and Engineering, Faculty of Science and Engineering, Waseda University, 3-4-1, Okubo, Shinjuku, Tokyo 169-8555, Japan}']"
Cleaning Galactic foregrounds with spatially varying spectral dependence from CMB observations with \texttt{fgbuster},"['$^{1}$Department of Physics, University of Oxford, Denys Wilkinson Building, Keble Road, Oxford OX1 3RH, United Kingdom\\\\', 'Institutes for Advanced Study,The University of Tokyo, Kashiwa, Chiba 277-8583, Japan\\\\', '$^{3}$Center for Data-Driven Discovery, Kavli IPMU (WPI), UTIAS, The University of Tokyo, Kashiwa, Chiba 277-8583, Japan\\\\', ""$^{4}$Universit\\'{e} de Paris Cit\\'{e}, CNRS, Astroparticule et Cosmologie, F-75013 Paris, France\\\\"", 'Via Bonomea 265, 34136, Trieste, Italy.']"
Near-IR CO and CN in classical Cepheids,"['$^{1}$Department of Physics and Astronomy, Brigham Young University, Provo, Utah, 84602, USA\\\\', '$^{2}$Department of Physics and Astronomy, University of Iowa, Iowa City, Iowa, 52317, USA\\\\', '$^{3}$Department of Physics, University of Bath, Claverton Down, Bath, BA2 7AY, UK\\\\', '$^{4}$Department of Astronomy, University of Maryland, College Park, Maryland, 20742, USA']"
LHAASO Protons versus LHAASO Diffuse Gamma Rays: A Consistency Check,[]
A 1.8 m class pathfinder Raman LIDAR for the Northern Site of the Cherenkov Telescope Array Observatory -- Performance,[]
Ion-scale Turbulence and Energy Cascade Rate in the Solar Corona and Inner Heliosphere,"['\\affiliation{School of Physics \\& Astronomy, University of Glasgow, Glasgow, G12 8QQ, UK}', '\\affiliation{Department of Physics \\& Astronomy, Western Kentucky University, Bowling Green, KY 42101, USA}', '\\affiliation{School of Physics \\& Astronomy, University of Glasgow, Glasgow, G12 8QQ, UK}', '\\affiliation{Charles University, Faculty of Mathematics and Physics, Prague 8, Czech Republic}']"
Early Shock-Cooling Observations and Progenitor Constraints of Type IIb SN 2024uwq,[]
Impact of black hole spin on low-mass black hole-neutron star mergers,"['Mathematical Sciences and STAG Research Centre University of Southampton, Southampton SO17 1BJ, UK\\\\']"
Long-term evolution of the SN 2009ip-like transient SN 2016cvk,"['\\institute{Department of Physics and Astronomy, University of Turku, FI-20014 University of Turku, Finland', 'Santa Cruz de Tenerife, Spain', 'School of Sciences, European University Cyprus, Diogenes street, Engomi, 1516 Nicosia, Cyprus', 'INAF - Osservatorio Astronomico di Brera, Via E. Bianchi 46, I-23807 Merate (LC), Italy', ""INAF - Osservatorio Astronomico di Padova, Vicolo dell'Osservatorio 5, I-35122 Padova, Italy"", ""Instituto de Alta Investigaci\\'on, Universidad de Tarapac\\'a, Casilla 7D, Arica, Chile"", 'James Cook University, Cairns, Queensland, Australia', 'School of Physics, University College Dublin, LMI Main Building, Beech Hill Road, Dublin 4, D04 P7W1, Ireland', 'Max-Planck-Institut f\\""ur extraterrestrische Physik, Giessenbachstrasse 1, 85748 Garching, Germany', ""European Southern Observatory, Alonso de C\\'{o}rdova 3107, Casilla 19, Santiago, Chile"", 'Millennium Institute of Astrophysics MAS, Nuncio Monse\\~nor Sotero Sanz 100, Off. 104, Providencia, Santiago, Chile', ""Instituto de Astrofísica, Departamento de F\\'isica, Facultad de Ciencias Exactas, Universidad Andrés Bello, Fern\\'andez Concha 700, Las Condes, Santiago RM, Chile"", ""Centro de Astronom\\'ia (CITEVA), Universidad de Antofagasta, Avenida Angamos 601, Antofagasta, Chile"", 'Graduate Institute of Astronomy, National Central University, 300 Jhongda Road, 32001 Jhongli, Taiwan', '00-478 Warszawa, Poland', ""Institut d'Estudis Espacials de Catalunya (IEEC), Edifici RDIT, Campus UPC, 08860 Castelldefels (Barcelona), Spain"", 'Institute of Space Sciences (ICE, CSIC), Campus UAB, Carrer de Can Magrans, s/n, E-08193 Barcelona, Spain', 'Cardiff Hub for Astrophysics Research and Technology, School of Physics \\& Astronomy, Cardiff University, Queens Buildings, The Parade, Cardiff, CF24 3AA, UK', 'School of Physics, Trinity College Dublin, The University of Dublin, Dublin 2, Ireland', 'Instituto de Ciencias Exactas y Naturales (ICEN), Universidad Arturo Prat, Chile', 'Astrophysics Research Centre, School of Mathematics and Physics, Queens University Belfast, Belfast BT7 1NN, UK', ""Instituto de Estudios Astrof\\'isicos, Facultad de Ingenier\\'ia y Ciencias, Universidad Diego Portales, Avenida Ejercito Libertador 441, Santiago, Chile"", 'Dipartimento di Fisica “Ettore Pancini”, Università di Napoli Federico II, Via Cinthia 9, 80126 Naples, Italy', 'INAF - Osservatorio Astronomico di Capodimonte, Via Moiariello 16, I-80131 Naples, Italy']"
Numerical simulations of jet launching and breakout from collapsars,[]
Search for Signatures of Dark Matter Annihilation in the Galactic Center with HAWC,"[""\\author{R.~Alfaro}\\affiliation{Instituto de F\\'{i}sica, Universidad Nacional Autónoma de México, Ciudad de Mexico, Mexico }"", ""\\author{A.~Andrés}\\affiliation{Instituto de Astronom\\'{i}a, Universidad Nacional Autónoma de México, Ciudad de Mexico, Mexico }"", ""\\author{E.~Anita-Rangel}\\affiliation{Instituto de Astronom\\'{i}a, Universidad Nacional Autónoma de México, Ciudad de Mexico, Mexico }"", '\\author{M.~Araya}\\affiliation{Universidad de Costa Rica, San José 2060, Costa Rica}', '\\author{J.C.~Arteaga-Velázquez}\\affiliation{Universidad Michoacana de San Nicolás de Hidalgo, Morelia, Mexico }', ""\\author{D.~Avila Rojas}\\affiliation{Instituto de Astronom\\'{i}a, Universidad Nacional Autónoma de México, Ciudad de Mexico, Mexico }"", '\\author{H.A.~Ayala Solares}\\affiliation{Temple University, Department of Physics, 1925 N. 12th Street, Philadelphia, PA 19122, USA}', '\\author{R.~Babu}\\affiliation{Department of Physics and Astronomy, Michigan State University, East Lansing, MI, USA }', '\\author{P.~Bangale}\\affiliation{Temple University, Department of Physics, 1925 N. 12th Street, Philadelphia, PA 19122, USA}', ""\\author{A.~Bernal}\\affiliation{Instituto de Astronom\\'{i}a, Universidad Nacional Autónoma de México, Ciudad de Mexico, Mexico }"", '\\author{T.~Capistrán}\\affiliation{Università degli Studi di Torino, I-10125 Torino, Italy }', ""\\author{A.~Carramiñana}\\affiliation{Instituto Nacional de Astrof\\'{i}sica, Óptica y Electrónica, Puebla, Mexico }"", ""\\author{F.~Carreón}\\affiliation{Instituto de Astronom\\'{i}a, Universidad Nacional Autónoma de México, Ciudad de Mexico, Mexico }"", '\\author{S.~Casanova}\\affiliation{Institute of Nuclear Physics Polish Academy of Sciences, PL-31342 IFJ-PAN, Krakow, Poland }', '\\author{A.L.~Colmenero-Cesar}\\affiliation{Universidad Michoacana de San Nicolás de Hidalgo, Morelia, Mexico }', '\\author{U.~Cotti}\\affiliation{Universidad Michoacana de San Nicolás de Hidalgo, Morelia, Mexico }', ""\\author{J.~Cotzomi}\\affiliation{Facultad de Ciencias F\\'{i}sico Matemáticas, Benemérita Universidad Autónoma de Puebla, Puebla, Mexico }"", '\\author{S.~Coutiño de León}\\affiliation{Instituto de Física Corpuscular, CSIC, Universitat de València, E-46980, Paterna, Valencia, Spain}', ""\\author{E.~De la Fuente}\\affiliation{Departamento de F\\'{i}sica, Centro Universitario de Ciencias Exactase Ingenierias, Universidad de Guadalajara, Guadalajara, Mexico }"", '\\author{D.~Depaoli}\\affiliation{Max-Planck Institute for Nuclear Physics, 69117 Heidelberg, Germany}', '\\author{P.~Desiati}\\affiliation{Dept. of Physics and Wisconsin IceCube Particle Astrophysics Center, University of Wisconsin{\\textemdash}Madison, Madison, WI, USA}', '\\author{N.~Di Lalla}\\affiliation{Department of Physics, Stanford University: Stanford, CA 94305–4060, USA}']"
A minor planet in an outer resonance with Uranus,[]
Molecular clouds as a tool to constraint sub-GeV dark matter and primordial black holes,[]
XRISM-Subaru views of Abell 754: Energetic ICM Motions Revealed by XRISM/Resolve,"['\\altaffiltext{1}{Department of Physics, Nagoya University, Aichi 464-8602, Japan}', '\\altaffiltext{2}{Physics Program, Graduate School of Advanced Science and Engineering, Hiroshima University, 1-3-1 Kagamiyama, Higashi-Hiroshima, Hiroshima 739-8526, Japan}', '\\altaffiltext{3}{Hiroshima Astrophysical Science Center, Hiroshima University, 1-3-1 Kagamiyama, Higashi-Hiroshima, Hiroshima 739-8526, Japan}', '\\altaffiltext{4}{Core Research for Energetic Universe, Hiroshima University, 1-3-1, Kagamiyama, Higashi-Hiroshima, Hiroshima 739-8526, Japan}', '\\altaffiltext{5}{Kobayashi-Maskawa Institute for the Origin of Particles and the Universe (KMI), Furo-cho, Chikusa-ku, Nagoya, Aichi 464-8601, Japan}', ""\\altaffiltext{6}{Department of Physics, Nara Women's University, Nara 630-8506, Japan}"", '\\altaffiltext{7}{RIKEN Nishina Center, Saitama 351-0198, Japan}', '\\altaffiltext{8}{Faculty of Mathematics and Physics, Institute of Science and Engineering, Kanazawa University, Kakuma, Kanazawa, Ishikawa, 920-1192 Japan}', '\\altaffiltext{9}{Advanced Research Center for Space Science and Technology (ARC-SAT), Kanazawa University, Kakuma, Kanazawa, Ishikawa, 920-1192, Japan}']"
Evidence for Variable Accretion onto PDS 70 c and Implications for Protoplanet Detections,[]
A targeted radio survey of infrared-selected bow shock candidates,"['Astronomy \\& Astrophysics Section, School of Cosmic Physics, Dublin Institute for Advanced Studies, DIAS Dunsink Observatory, Dublin D15 XR2R, Ireland \\label{inst1}', 'School of Physics, University College Dublin, Belfield, Dublin 4, Ireland \\label{inst2}', 'Leibniz-Institut für Astrophysik Potsdam (AIP), An der Sternwarte 16, D-14482 Potsdam, Germany  \\label{inst3}', 'Purple Mountain Observatory, and Key Laboratory of Radio Astronomy, Chinese Academy of Sciences, 10 Yuanhua Road, Nanjing 210023, China \\label{inst4}', 'Max-Planck-Institut f{\\""u}r Radioastronomie, Auf dem H{\\""u}gel 69, D-53121 Bonn, Germany  \\label{inst5}', ""Instituto de Radioastronom\\'{i}a y Astrof\\'{i}sica, Universidad Nacional Aut\\'{o}noma de M\\'{e}xico, Morelia, Mich., Mexico\\label{inst7}"", 'National Radio Astronomy Observatory, P.O. Box 0, Socorro, NM 87801, USA\\label{inst8}', 'Institute of Physics and Astronomy, University of Potsdam, 14476 Potsdam-Golm, Germany']"
Stellar properties indicating the presence of hyperons in neutron stars,[]
Buried but not destroyed: the evolution from prompt cusps to NFW haloes,"['$^{1}$Institute for Computational Cosmology, Department of Physics, Durham University, South Road, Durham DH1 3LE, United Kingdom}']"
The Double-Episode Jet Genesis of the eROSITA and Fermi Bubbles,[]
Comparative study between low and high energy SOHO/ERNE protons in solar cycle 23,[]
Sym-EFT: Accelerating Effective Field Theory of Large Scale Structure with Symbolic Regression,"['$^{3}$Department of Physics, University of Oxford, Denys Wilkinson Building, Keble Road, Oxford OX1 3RH, UK \\\\']"
